frame_no,relative_translation,net_relative_translation
67000,-8.265229888104741e-13,-3.894242128385322e-10
67010,1.427873186078177e-12,-3.87996339652454e-10
67020,9.73940969802012e-13,-3.8702239868265197e-10
67030,1.8492599806611443e-12,-3.851731387019908e-10
67040,9.364196281521853e-13,-3.842367190738386e-10
67050,3.004489501622387e-12,-3.8123222957221625e-10
67060,2.1892055092904927e-12,-3.7904302406292575e-10
67070,1.828813367639537e-12,-3.772142106952862e-10
67080,4.3424916965832945e-13,-3.767799615256279e-10
67090,1.2427807893451438e-12,-3.7553718073628275e-10
67100,-5.78508459945759e-13,-3.761156891962285e-10
67110,2.0154930333917686e-13,-3.7591413989288935e-10
67120,1.4206260699650919e-12,-3.7449351382292427e-10
67130,1.5293816148355344e-12,-3.7296413220808876e-10
67140,1.0511968039964015e-12,-3.7191293540409237e-10
67150,5.467713050501865e-13,-3.713661640990422e-10
67160,9.001701029469953e-13,-3.7046599399609515e-10
67170,-1.0010888380752315e-12,-3.7146708283417036e-10
67180,4.614260417063587e-13,-3.71005656792464e-10
67190,-6.352722462815041e-13,-3.7164092903874554e-10
67200,-9.247918896138076e-13,-3.7256572092835933e-10
67210,-8.302555884560636e-14,-3.726487464872049e-10
67220,6.363381047664429e-13,-3.7201240838243846e-10
67230,1.4602992573459872e-12,-3.705521091250925e-10
67240,9.366456018353285e-13,-3.6961546352325717e-10
67250,5.705403080690008e-13,-3.6904492321518817e-10
67260,5.047109920401471e-13,-3.6854021222314804e-10
67270,3.0983265939626973e-13,-3.682303795637518e-10
67280,-1.145717388055867e-12,-3.6937609695180767e-10
67290,-1.133529696652147e-12,-3.705096266484598e-10
67300,5.777940428580375e-13,-3.6993183260560173e-10
67310,-3.2582800376068547e-14,-3.699644154059778e-10
67320,6.12590019015924e-13,-3.693518253869619e-10
67330,-6.281511952266783e-13,-3.6997997658218857e-10
67340,7.99871503482641e-13,-3.6918010507870594e-10
67350,-2.527194700241876e-13,-3.694328245487301e-10
67360,-2.10920344654309e-14,-3.6945391658319554e-10
67370,6.780801997180259e-13,-3.687758363834775e-10
67380,-1.7213147705084089e-13,-3.6894796786052837e-10
67390,-1.3356649505575912e-13,-3.690815343555841e-10
67400,-8.662112738861082e-13,-3.699477456294702e-10
67410,2.0321772786191518e-14,-3.6992742385668403e-10
67420,-9.294790460225854e-14,-3.700203717612863e-10
67430,6.361876088876866e-13,-3.693841841523986e-10
67440,-1.9863368906802833e-14,-3.694040475213054e-10
67450,6.619756983220816e-13,-3.687420718229833e-10
67460,5.732574696784038e-13,-3.681688143533049e-10
67470,1.7655605869698832e-12,-3.66403253766335e-10
67480,4.5033527613739806e-13,-3.659529184901976e-10
67490,1.1872984756390317e-13,-3.6583418864263365e-10
67500,2.2911036670077573e-13,-3.656050782759329e-10
67510,1.2093676780025711e-12,-3.643957105979303e-10
67520,8.058074730754815e-13,-3.6358990312485483e-10
67530,3.719590731998569e-13,-3.6321794405165496e-10
67540,1.2776232979952784e-12,-3.619403207536597e-10
67550,7.3510566043411e-14,-3.6186681018761627e-10
67560,6.303752808683338e-13,-3.612364349067479e-10
67570,4.1915063153581397e-13,-3.608172842752121e-10
67580,-4.980309960267049e-13,-3.613153152712388e-10
67590,1.3697042441274116e-13,-3.6117834484682606e-10
67600,6.332843676770687e-13,-3.60545060479149e-10
67610,4.01237552905398e-13,-3.601438229262436e-10
67620,9.692658069955896e-13,-3.5917455711924804e-10
67630,1.0139352192093719e-12,-3.581606219000387e-10
67640,-5.972740453954462e-13,-3.5875789594543414e-10
67650,3.7477073096193056e-13,-3.583831252144722e-10
67660,5.971026958991433e-13,-3.57786022518573e-10
67670,8.518890885316655e-13,-3.569341334300414e-10
67680,5.958295480970599e-13,-3.563383038819443e-10
67690,-5.206679126612324e-13,-3.568589717946055e-10
67700,-2.500440931453519e-13,-3.571090158877509e-10
67710,-1.0407645619573636e-12,-3.5814978044970827e-10
67720,-2.397333623739062e-13,-3.583895138120822e-10
67730,1.0496205559455517e-12,-3.5733989325613667e-10
67740,4.3855763212988924e-13,-3.569013356240068e-10
67750,4.614896472928009e-13,-3.56439845976714e-10
67760,1.0126381636544002e-12,-3.554272078130596e-10
67770,5.911232605140483e-13,-3.5483608455254556e-10
67780,-3.638837392884176e-13,-3.55199968291834e-10
67790,-4.859648447244958e-13,-3.5568593313655846e-10
67800,-4.026009936704434e-13,-3.560885341302289e-10
67810,2.680748189581972e-13,-3.558204593112707e-10
67820,-9.435983779647827e-13,-3.567640576892355e-10
67830,-1.3504389704099064e-12,-3.581144966596454e-10
67840,-1.0016596941552436e-12,-3.5911615635380063e-10
67850,-4.823061064254008e-13,-3.59598462460226e-10
67860,3.6962197556669185e-13,-3.592288404846593e-10
67870,-3.208220253453797e-13,-3.5954966251000466e-10
67880,-1.1421734239434712e-12,-3.6069183593394815e-10
67890,-9.960095288464533e-13,-3.616878454627946e-10
67900,-1.3054876570282705e-12,-3.629933331198229e-10
67910,-1.205566361669841e-12,-3.6419889948149275e-10
67920,-1.0179689622360488e-12,-3.6521686844372877e-10
67930,1.0772441752964323e-12,-3.6413962426843235e-10
67940,-7.934085570451499e-13,-3.649330328254775e-10
67950,2.8926174909366114e-14,-3.649041066505681e-10
67960,-5.907683316610957e-13,-3.654948749822292e-10
67970,-7.534708168254412e-13,-3.6624834579905463e-10
67980,4.330159320599103e-14,-3.6620504420584863e-10
67990,-4.4160955413866947e-13,-3.666466537599873e-10
68000,7.341585065105072e-13,-3.659124952534768e-10
68010,-4.297078744678329e-13,-3.6634220312794464e-10
68020,1.848733214889264e-12,-3.6449346991305536e-10
68030,-1.2653736341335599e-12,-3.657588435471889e-10
68040,-5.058834471639573e-14,-3.6580943189190526e-10
68050,-1.1898526099330733e-12,-3.6699928450183833e-10
68060,3.459884962365711e-13,-3.666532960056018e-10
68070,-2.6988554178686844e-13,-3.6692318154738864e-10
68080,-8.140589220228644e-13,-3.677372404694115e-10
68090,-5.796701673531413e-13,-3.6831691063676463e-10
68100,3.363772304840751e-13,-3.6798053340628053e-10
68110,-1.7878905139030456e-12,-3.6976842392018356e-10
68120,-7.690140195410367e-13,-3.705374379397246e-10
68130,-7.607430346727284e-13,-3.7129818097439737e-10
68140,-4.413094444783106e-13,-3.717394904188757e-10
68150,-9.430062035811378e-13,-3.726824966224568e-10
68160,-1.6878409427632633e-12,-3.7437033756522006e-10
68170,-1.058610494497847e-12,-3.754289480597179e-10
68180,-1.568361883744518e-12,-3.769973099434624e-10
68190,-6.269857172413574e-13,-3.776242956607038e-10
68200,-1.0063663273484485e-12,-3.7863066198805225e-10
68210,-1.2048443482630233e-12,-3.798355063363153e-10
68220,1.4241664613643844e-12,-3.784113398749509e-10
68230,6.334949755049557e-13,-3.7777784489944594e-10
68240,-6.617914628417211e-13,-3.7843963636228764e-10
68250,-1.5591159624627426e-12,-3.7999875232475037e-10
68260,-1.5708552896993357e-12,-3.815696076144497e-10
68270,1.4197025957772018e-12,-3.801499050186725e-10
68280,8.167833817326109e-13,-3.793331216369399e-10
68290,-1.6774309512180273e-12,-3.810105525881579e-10
68300,-1.8618954185730924e-12,-3.82872448006731e-10
68310,-2.834775291187297e-12,-3.8570722329791826e-10
68320,-2.0181249743641327e-12,-3.877253482722824e-10
68330,-1.0732600811849125e-12,-3.887986083534673e-10
68340,-1.438774438085666e-12,-3.90237382791553e-10
68350,-2.185869488121872e-12,-3.924232522796749e-10
68360,-1.1415526825069743e-12,-3.9356480496218186e-10
68370,-8.281246479610261e-13,-3.943929296101429e-10
68380,5.560020910633261e-15,-3.943873695892323e-10
68390,-9.022707114931695e-13,-3.9528964030072543e-10
68400,-2.187837637155887e-12,-3.9747747793788133e-10
68410,-1.993133271533143e-12,-3.9947061120941446e-10
68420,-4.4426671922127576e-13,-3.999148779286357e-10
68430,1.2834881360822555e-13,-3.997865291150275e-10
68440,-5.597665835018529e-13,-4.0034629569852937e-10
68450,-9.665447026703245e-13,-4.013128404011997e-10
68460,-1.7595316604932522e-12,-4.030723720616929e-10
68470,-1.899655115759505e-12,-4.0497202717745243e-10
68480,-1.3913609735312306e-12,-4.0636338815098367e-10
68490,-1.444962747415235e-12,-4.078083508983989e-10
68500,-1.3402251779953911e-12,-4.091485760763943e-10
68510,-1.6211159059715597e-12,-4.107696919823659e-10
68520,1.4152732639824974e-13,-4.106281646559676e-10
68530,-1.6777312303870584e-12,-4.123058958863547e-10
68540,-1.2059725137921308e-12,-4.1351186840014683e-10
68550,-2.119176746278728e-12,-4.1563104514642554e-10
68560,-2.6463342755759485e-12,-4.182773794220015e-10
68570,6.166303189178546e-13,-4.1766074910308363e-10
68580,-1.6591623950303669e-12,-4.19319911498114e-10
68590,-8.826381994288646e-13,-4.202025496975429e-10
68600,-1.8096159404907165e-12,-4.220121656380336e-10
68610,-1.3015109229181477e-12,-4.2331367656095174e-10
68620,-4.0932185086133274e-13,-4.2372299841181305e-10
68630,9.545048905037796e-13,-4.227684935213093e-10
68640,-5.546903631699074e-13,-4.233231838844792e-10
68650,-3.539437287389369e-13,-4.2367712761321813e-10
68660,-2.0750831358115506e-12,-4.257522107490297e-10
68670,-7.966272756210207e-14,-4.258318734765918e-10
68680,-1.1250837993856288e-12,-4.2695695727597745e-10
68690,-9.61742722162673e-13,-4.2791869999814014e-10
68700,-1.4628927318383946e-12,-4.293815927299785e-10
68710,-1.4106197072179305e-12,-4.3079221243719647e-10
68720,-1.3005151486794266e-12,-4.320927275858759e-10
68730,-1.9942266236199656e-12,-4.3408695420949583e-10
68740,-1.0595029794636003e-12,-4.3514645718895944e-10
68750,-1.7460763248634547e-12,-4.368925335138229e-10
68760,-2.39755365856853e-13,-4.3713228887967975e-10
68770,4.4273878120489886e-13,-4.3668955009847485e-10
68780,8.440566747606848e-13,-4.3584549342371417e-10
68790,-4.389297989877639e-13,-4.3628442322270193e-10
68800,4.877178349647238e-13,-4.3579670538773723e-10
68810,5.013254037112613e-13,-4.35295379984026e-10
68820,1.0950609165039982e-12,-4.3420031906752197e-10
68830,-1.1727839270830654e-12,-4.3537310299460503e-10
68840,7.633302669923126e-13,-4.3460977272761274e-10
68850,7.518348842244561e-13,-4.3385793784338827e-10
68860,6.336814539677827e-13,-4.332242563894205e-10
68870,-4.356378413426204e-13,-4.336598942307631e-10
68880,-2.7066417043120073e-13,-4.3393055840119433e-10
68890,1.1606369031715858e-12,-4.3276992149802275e-10
68900,8.952178416154311e-13,-4.318747036564073e-10
68910,4.682076528052192e-13,-4.314064960036021e-10
68920,9.485354050156103e-13,-4.304579605985865e-10
68930,-1.181474866064791e-13,-4.3057610808519296e-10
68940,2.679760187896507e-13,-4.3030813206640334e-10
68950,1.5379080190335514e-12,-4.2877022404736977e-10
68960,-1.343721701322953e-12,-4.301139457486927e-10
68970,-9.11502263664643e-13,-4.3102544801235737e-10
68980,-2.2015836407047737e-13,-4.3124560637642787e-10
68990,1.0630737318005567e-12,-4.3018253264462733e-10
69000,1.5933910308903565e-12,-4.2858914161373695e-10
69010,5.722982915081555e-13,-4.280168433222288e-10
69020,-4.844800156189595e-15,-4.2802168812238497e-10
69030,-1.9285733272725314e-13,-4.2821454545511223e-10
69040,-1.1309859088239672e-12,-4.293455313639362e-10
69050,5.996640895339134e-13,-4.287458672744023e-10
69060,4.700261439226749e-13,-4.2827584113047964e-10
69070,5.465154652797732e-13,-4.2772932566519985e-10
69080,-6.015711492594057e-13,-4.2833089681445926e-10
69090,1.4932948396653379e-12,-4.2683760197479394e-10
69100,2.0537339047777995e-12,-4.247838680700161e-10
69110,1.6501784320701153e-12,-4.23133689637946e-10
69120,-8.498302046473062e-13,-4.239835198425933e-10
69130,3.1367924981018376e-14,-4.2395215191761226e-10
69140,1.4152771504021723e-12,-4.225368747672101e-10
69150,1.7140082746029185e-12,-4.208228664926072e-10
69160,1.4590098532296758e-12,-4.193638566393775e-10
69170,-1.0361773904738581e-12,-4.2040003402985137e-10
69180,9.597723110390536e-14,-4.2030405679874747e-10
69190,-7.426566303832871e-13,-4.2104671342913077e-10
69200,1.9126294280841895e-12,-4.1913408400104657e-10
69210,1.6072927425015983e-12,-4.17526791258545e-10
69220,1.7688580427724144e-12,-4.157579332157726e-10
69230,2.281027424623106e-13,-4.155298304733103e-10
69240,-9.621324674142118e-13,-4.164919629407245e-10
69250,1.2702433595367601e-12,-4.1522171958118775e-10
69260,-8.748617647775237e-13,-4.160965813459653e-10
69270,-7.851052479928456e-13,-4.1688168659395814e-10
69280,1.4814395957878367e-12,-4.154002469981703e-10
69290,9.51674887820886e-13,-4.1444857211034944e-10
69300,-3.6021577333364974e-13,-4.148087878836831e-10
69310,2.102589794192378e-12,-4.127061980894907e-10
69320,-2.1327462176738978e-13,-4.129194727112581e-10
69330,1.43977414889101e-12,-4.114796985623671e-10
69340,-3.82185744366037e-13,-4.1186188430673314e-10
69350,1.4325032708056158e-12,-4.1042938103592753e-10
69360,-1.7393419326809488e-12,-4.121687229686085e-10
69370,-3.017383499135118e-12,-4.151861064677436e-10
69380,-1.8424712753422725e-12,-4.1702857774308587e-10
69390,-8.846174137590978e-13,-4.1791319515684494e-10
69400,-4.451882480587255e-13,-4.1835838340490366e-10
69410,1.0347495200372925e-13,-4.1825490845289994e-10
69420,7.308381901527386e-15,-4.182476000709984e-10
69430,1.0203692785711205e-12,-4.1722723079242727e-10
69440,-4.323642401878214e-13,-4.176595950326151e-10
69450,-2.436791542955952e-12,-4.2009638657557103e-10
69460,-2.2339426844303126e-12,-4.2233032926000133e-10
69470,-1.0822424238575047e-12,-4.2341257168385886e-10
69480,3.3683483182085363e-13,-4.2307573685203803e-10
69490,2.7763836612800243e-13,-4.2279809848591004e-10
69500,-9.809067233138569e-14,-4.228961891582414e-10
69510,-1.49206507681261e-12,-4.2438825423505403e-10
69520,-1.6148713900687395e-12,-4.2600312562512276e-10
69530,-2.659433831221714e-12,-4.2866255945634446e-10
69540,-2.8448413863253474e-13,-4.28947043594977e-10
69550,-2.2632709312950804e-12,-4.3121031452627207e-10
69560,-9.211356942289695e-14,-4.3130242809569495e-10
69570,-3.388746355241223e-12,-4.3469117445093616e-10
69580,-3.2356881953810922e-12,-4.3792686264631723e-10
69590,-1.7681758537269055e-13,-4.381036802316899e-10
69600,2.656826055602646e-12,-4.3544685417608725e-10
69610,-2.280996012907721e-12,-4.37727850188995e-10
69620,-4.14746950436733e-12,-4.418753196933623e-10
69630,-2.794543013791051e-12,-4.4466986270715336e-10
69640,-1.2897721561729859e-12,-4.4595963486332635e-10
69650,-1.2394799002741764e-13,-4.460835828533538e-10
69660,1.36695290037675e-12,-4.4471662995297703e-10
69670,-2.3454058948852275e-12,-4.4706203584786227e-10
69680,-1.525784499437155e-12,-4.4858782034729944e-10
69690,-2.976821855622536e-13,-4.488855025328617e-10
69700,2.175944983331402e-13,-4.4866790803452856e-10
69710,1.561574268675936e-12,-4.471063337658526e-10
69720,6.597203816147146e-13,-4.464466133842379e-10
69730,3.5795684479621446e-13,-4.4608865653944166e-10
69740,1.2756531835617535e-12,-4.4481300335587993e-10
69750,4.815689339608964e-13,-4.44331434421919e-10
69760,1.5262681903510435e-12,-4.42805166231568e-10
69770,-1.4883543408531708e-12,-4.4429352057242117e-10
69780,-1.373381166605074e-12,-4.4566690173902623e-10
69790,-2.524772658541896e-13,-4.459193790048804e-10
69800,-3.276406144264054e-13,-4.462470196193068e-10
69810,-3.9526598204724373e-13,-4.4664228560135407e-10
69820,9.99636842041496e-13,-4.4564264875931257e-10
69830,-1.435659702044556e-12,-4.4707830846135714e-10
69840,1.2391362459752697e-12,-4.4583917221538185e-10
69850,-4.826786919583271e-13,-4.463218509073402e-10
69860,-5.606134291692821e-13,-4.4688246433650947e-10
69870,7.851982030944172e-14,-4.4680394451620004e-10
69880,8.596179178518295e-14,-4.4671798272441487e-10
69890,9.777913922397908e-13,-4.4574019133217507e-10
69900,5.380639782102792e-13,-4.4520212735396477e-10
69910,-1.0769449482390226e-12,-4.462790723022038e-10
69920,-1.4361057194195003e-12,-4.477151780216233e-10
69930,-7.193163675930814e-13,-4.484344943892164e-10
69940,2.23848278436467e-14,-4.4841210956137274e-10
69950,9.372478812711638e-13,-4.474748616801016e-10
69960,-8.027273623536503e-13,-4.4827758904245525e-10
69970,1.2626560718317358e-12,-4.470149329706235e-10
69980,2.901047474597629e-13,-4.4672482822316377e-10
69990,-7.382310687945815e-13,-4.4746305929195837e-10
70000,-1.4319253647704812e-12,-4.4889498465672885e-10
70010,6.390227822593575e-13,-4.482559618744695e-10
70020,4.548738467022861e-13,-4.478010880277672e-10
70030,-1.5318781827872385e-12,-4.4933296621055444e-10
70040,-2.0670831993945037e-12,-4.5140004940994894e-10
70050,-1.962466404270136e-12,-4.5336251581421906e-10
70060,-3.324592948593942e-13,-4.5369497510907844e-10
70070,6.064057641970211e-13,-4.530885693448814e-10
70080,-3.767167204847599e-13,-4.5346528606536616e-10
70090,-1.536571227530065e-13,-4.5361894318811917e-10
70100,5.135791089221021e-13,-4.5310536407919705e-10
70110,1.1503514849333209e-12,-4.519550125942637e-10
70120,-1.3937339788081318e-12,-4.5334874657307184e-10
70130,-9.238870637650721e-13,-4.5427263363683693e-10
70140,4.2163951814737644e-13,-4.5385099411868954e-10
70150,-5.126686460388719e-13,-4.543636627647284e-10
70160,6.664909116625318e-13,-4.536971718530659e-10
70170,-1.4565144821219178e-13,-4.538428233012781e-10
70180,1.3642740981892666e-12,-4.5247854920308885e-10
70190,-2.448900153327667e-13,-4.5272343921842163e-10
70200,5.144972079239363e-13,-4.522089420104977e-10
70210,9.309925236050232e-13,-4.5127794948689266e-10
70220,8.450133855884335e-13,-4.5043293610130424e-10
70230,-2.7080698445505205e-13,-4.507037430857593e-10
70240,1.9542247146404618e-13,-4.5050832061429523e-10
70250,5.220703345505562e-13,-4.499862502797447e-10
70260,9.013353733410501e-13,-4.490849149064036e-10
70270,6.638066710057844e-13,-4.4842110823539785e-10
70280,1.0034586713917326e-12,-4.474176495640061e-10
70290,1.2103717332982765e-12,-4.462072778307078e-10
70300,1.3023155711814172e-12,-4.449049622595264e-10
70310,9.698162977966442e-13,-4.4393514596172976e-10
70320,1.9851330202733665e-13,-4.437366326597024e-10
70330,4.903267278828949e-13,-4.432463059318195e-10
70340,1.5063449084572578e-12,-4.4173996102336226e-10
70350,1.6886140690777652e-12,-4.400513469542845e-10
70360,1.1954584270815638e-12,-4.388558885272029e-10
70370,3.1485919452478596e-14,-4.388244026077504e-10
70380,-4.856551614274451e-13,-4.3931005776917786e-10
70390,1.3847741541970992e-12,-4.3792528361498077e-10
70400,2.1887771491895026e-12,-4.3573650646579127e-10
70410,1.941661149342111e-12,-4.3379484531644914e-10
70420,4.577989167935115e-13,-4.333370463996556e-10
70430,4.4971938433358006e-13,-4.3288732701532203e-10
70440,1.9852406622662525e-12,-4.309020863530558e-10
70450,2.18205717923301e-12,-4.287200291738228e-10
70460,2.2177032762474183e-12,-4.265023258975754e-10
70470,-1.3958520726394363e-12,-4.2789817797021484e-10
70480,-2.40238208319976e-14,-4.2792220179104686e-10
70490,3.414816259815101e-13,-4.2758072016506533e-10
70500,6.885472189557929e-13,-4.2689217294610954e-10
70510,6.781540697224031e-13,-4.2621401887638716e-10
70520,1.0881486537363871e-12,-4.251258702226508e-10
70530,7.184270518733938e-13,-4.2440744317077737e-10
70540,7.795281006831024e-13,-4.236279150700943e-10
70550,6.145002601004147e-13,-4.2301341480999386e-10
70560,1.5528261151847467e-12,-4.214605886948091e-10
70570,2.637896665949291e-12,-4.188226920288598e-10
70580,2.866923839405833e-12,-4.1595576818945395e-10
70590,2.4378846284324853e-12,-4.135178835610215e-10
70600,6.95936732463931e-13,-4.1282194682855756e-10
70610,1.2261897528093036e-12,-4.1159575707574824e-10
70620,1.5175957925756656e-12,-4.100781612831726e-10
70630,1.2652120450439066e-12,-4.088129492381287e-10
70640,8.673287385390971e-13,-4.079456204995896e-10
70650,1.2077504251458037e-12,-4.067378700744438e-10
70660,1.3900091664490244e-12,-4.0534786090799474e-10
70670,1.3728668673683719e-12,-4.039749940406264e-10
70680,2.02898303395207e-12,-4.019460110066743e-10
70690,5.152496826152015e-13,-4.014307613240591e-10
70700,1.0255239789816128e-12,-4.004052373450775e-10
70710,1.792177740815859e-12,-3.986130596042616e-10
70720,2.4120069265996637e-12,-3.962010526776619e-10
70730,9.572236991641782e-13,-3.9524382897849773e-10
70740,-1.6694249500966985e-12,-3.969132539285944e-10
70750,-1.177119853481673e-12,-3.980903737820761e-10
70760,3.167553104636811e-12,-3.949228206774393e-10
70770,2.7016456052401773e-12,-3.922211750721991e-10
70780,2.405178211985115e-12,-3.8981599686021396e-10
70790,6.624782890875092e-13,-3.8915351857112646e-10
70800,6.457936464844716e-13,-3.8850772492464197e-10
70810,9.020725221645098e-13,-3.8760565240247746e-10
70820,1.5814048544316117e-12,-3.8602424754804583e-10
70830,3.7538939116810166e-13,-3.856488581568777e-10
70840,1.2343483654555343e-12,-3.8441450979142217e-10
70850,2.783731665097933e-12,-3.8163077812632426e-10
70860,3.011855187564827e-12,-3.7861892293875944e-10
70870,3.4235039821019498e-12,-3.7519541895665747e-10
70880,-5.560079188452471e-13,-3.757514268755027e-10
70890,2.919226177123835e-12,-3.7283220069837884e-10
70900,2.762554399189199e-12,-3.7006964629918964e-10
70910,2.868212167729123e-12,-3.6720143413146053e-10
70920,2.1667681113832995e-12,-3.6503466602007725e-10
70930,2.0405796847994484e-12,-3.629940863352778e-10
70940,2.0962689747355265e-12,-3.6089781736054227e-10
70950,2.721596292882311e-12,-3.5817622106765997e-10
70960,2.446651485383433e-12,-3.5572956958227655e-10
70970,1.141591436200784e-12,-3.545879781460758e-10
70980,2.0306246029107027e-12,-3.525573535431651e-10
70990,2.1248848123972984e-12,-3.504324687307678e-10
71000,2.689331014112595e-12,-3.477431377166552e-10
71010,1.910509052189595e-12,-3.458326286644656e-10
71020,1.5583960301886803e-12,-3.442742326342769e-10
71030,7.968373139927154e-13,-3.4347739532028414e-10
71040,5.173868837417106e-13,-3.429600084365424e-10
71050,1.6183183962819037e-12,-3.413416900402605e-10
71060,5.364330864079524e-13,-3.4080525695385256e-10
71070,1.1266488971844347e-12,-3.396786080566681e-10
71080,1.0898931892979303e-12,-3.385887148673702e-10
71090,3.742935247266217e-14,-3.385512855148975e-10
71100,9.107296584405234e-13,-3.37640555856457e-10
71110,1.0830287502362034e-12,-3.365575271062208e-10
71120,8.206870623442248e-13,-3.3573684004387656e-10
71130,3.9558381861570775e-14,-3.35697281662015e-10
71140,-3.831878453728232e-13,-3.360804695073878e-10
71150,7.4783032210477e-13,-3.3533263918528303e-10
71160,7.742070693854818e-13,-3.345584321158975e-10
71170,-9.6404265803266e-13,-3.355224747739302e-10
71180,5.974661105637491e-13,-3.3492500866336645e-10
71190,5.857967852438861e-13,-3.343392118781226e-10
71200,1.9734766276153783e-13,-3.3414186421536106e-10
71210,-4.1759342295073495e-13,-3.345594576383118e-10
71220,4.161997476993418e-13,-3.3414325789061245e-10
71230,1.0055608894728703e-12,-3.331376970011396e-10
71240,-3.071917230355046e-14,-3.3316841617344314e-10
71250,1.5631556338652208e-12,-3.316052605395779e-10
71260,5.222192216104288e-14,-3.315530386174169e-10
71270,7.816751601372678e-13,-3.3077136345727964e-10
71280,1.0804479915285992e-12,-3.2969091546575104e-10
71290,1.0905612453710356e-12,-3.2860035422038e-10
71300,1.2860184944183506e-12,-3.273143357259617e-10
71310,8.947747771434534e-13,-3.2641956094881825e-10
71320,-7.733734638161405e-13,-3.271929344126344e-10
71330,8.225229184945504e-13,-3.2637041149413985e-10
71340,1.095825503534309e-12,-3.2527458599060556e-10
71350,-3.451042707080035e-13,-3.2561969026131357e-10
71360,-1.1981912261725098e-12,-3.268178814874861e-10
71370,2.442313861547141e-13,-3.265736501013314e-10
71380,4.685593180765224e-13,-3.2610509078325486e-10
71390,1.9052319127195182e-13,-3.259145675919829e-10
71400,-2.892572358086043e-13,-3.262038248277915e-10
71410,-4.3223162298378083e-13,-3.2663605645077525e-10
71420,6.324640281942573e-13,-3.26003592422581e-10
71430,3.5558066607650487e-13,-3.256480117565045e-10
71440,-3.9797368680229984e-13,-3.260459854433068e-10
71450,6.441539744284659e-13,-3.2540183146887835e-10
71460,1.7505604708850646e-14,-3.253843258641695e-10
71470,-1.3156960176108346e-13,-3.2551589546593057e-10
71480,-4.77787786255135e-13,-3.259936832521857e-10
71490,-2.963812439387869e-13,-3.2629006449612453e-10
71500,6.571749392083603e-13,-3.2563288955691615e-10
71510,7.515649579492134e-13,-3.2488132459896694e-10
71520,1.0532203585525758e-12,-3.2382810424041436e-10
71530,1.6162582906812397e-12,-3.222118459497331e-10
71540,1.565399176655985e-12,-3.2064644677307716e-10
71550,7.886697141170827e-13,-3.1985777705896006e-10
71560,-5.223740350586926e-13,-3.2038015109401877e-10
71570,-1.2114391772982348e-12,-3.21591590271317e-10
71580,1.834836248955529e-12,-3.197567540223615e-10
71590,-1.4506258624220835e-12,-3.212073798847836e-10
71600,-1.4968499450786154e-12,-3.227042298298622e-10
71610,-1.3505352070755318e-12,-3.240547650369377e-10
71620,-7.602216830420839e-13,-3.2481498671997977e-10
71630,-7.717604999823546e-13,-3.2558674721996214e-10
71640,-2.831502344324499e-13,-3.258698974543946e-10
71650,-3.1798820775372773e-13,-3.261878856621483e-10
71660,3.531082852589851e-13,-3.258347773768893e-10
71670,4.046571452643866e-13,-3.254301202316249e-10
71680,-7.977055060432891e-13,-3.262278257376682e-10
71690,-1.1945393188599996e-12,-3.274223650565282e-10
71700,2.6914747415109906e-13,-3.271532175823771e-10
71710,-8.952455183454001e-13,-3.2804846310072254e-10
71720,-1.5936645698704234e-13,-3.282078295577096e-10
71730,1.8711082352809607e-12,-3.2633672132242864e-10
71740,1.770181344193844e-12,-3.245665399782348e-10
71750,1.2178078338620497e-14,-3.2455436189989616e-10
71760,-5.276035834371974e-13,-3.2508196548333336e-10
71770,-1.2139955988025086e-12,-3.2629596108213587e-10
71780,-4.061736015946948e-13,-3.2670213468373056e-10
71790,2.5866847988453704e-13,-3.2644346620384603e-10
71800,1.2437640330968282e-12,-3.2519970217074923e-10
71810,-1.0162192855683427e-12,-3.2621592145631755e-10
71820,-5.674391499011389e-13,-3.267833606062187e-10
71830,-6.223631792770412e-13,-3.2740572378549573e-10
71840,-1.404457172540008e-12,-3.2881018095803573e-10
71850,-1.377999994586354e-12,-3.3018818095262207e-10
71860,-1.4266665716608173e-12,-3.316148475242829e-10
71870,-1.7142276203094832e-13,-3.3178627028631386e-10
71880,-1.6541664921055632e-13,-3.319516869355244e-10
71890,1.3402978647907071e-12,-3.306113890707337e-10
71900,2.285353343257257e-12,-3.2832603572747646e-10
71910,1.2946728291026834e-12,-3.270313628983738e-10
71920,-5.546018357174276e-13,-3.2758596473409123e-10
71930,-8.864109288553745e-13,-3.2847237566294663e-10
71940,-4.4821285829120543e-13,-3.289205885212378e-10
71950,-1.1716270811701346e-13,-3.2903775122935483e-10
71960,-3.281359410088891e-13,-3.293658871703637e-10
71970,7.122814043297732e-13,-3.2865360576603395e-10
71980,7.226806446581468e-13,-3.279309251213758e-10
71990,-1.0603298657852812e-12,-3.2899125498716105e-10
72000,-8.976935808804987e-13,-3.2988894856804155e-10
72010,-1.2320267521916507e-12,-3.311209753202332e-10
72020,-6.625116844551471e-13,-3.317834870046883e-10
72030,-9.258914360598002e-13,-3.327093784407481e-10
72040,-1.0823697944057465e-12,-3.3379174823515384e-10
72050,-1.5366468392718046e-12,-3.3532839507442563e-10
72060,-9.584556799010712e-13,-3.362868507543267e-10
72070,-8.898090670904191e-13,-3.371766598214171e-10
72080,-7.796605058639994e-13,-3.3795632032728113e-10
72090,4.141718960390728e-13,-3.3754214843124206e-10
