frame_no,relative_translation,net_relative_translation
33350,1.5984160721940021e-13,2.9864689914324924e-11
33360,1.6393195638654285e-12,3.1504009478190355e-11
33370,8.640517686719682e-13,3.236806124686232e-11
33380,1.4549980216795105e-12,3.382305926854183e-11
33390,1.8738704460236154e-13,3.401044631314419e-11
33400,-3.1680978433258096e-13,3.3693636528811603e-11
33410,-1.086313523663499e-12,3.2607323005148104e-11
33420,8.939999542691656e-13,3.350132295941727e-11
33430,8.149557035640818e-13,3.431627866298135e-11
33440,7.58605141099589e-13,3.5074883804080944e-11
33450,5.174580457204232e-13,3.559234184980137e-11
33460,1.6069669248971463e-13,3.575303854229108e-11
33470,5.260637983680131e-13,3.627910234065909e-11
33480,9.336668211448373e-13,3.721276916180393e-11
33490,9.88341587947602e-13,3.8201110749751533e-11
33500,3.0603571042506254e-13,3.8507146460176593e-11
33510,7.659772110886563e-14,3.858374418128546e-11
33520,1.0382247595338124e-12,3.962196894081927e-11
33530,5.908631645911085e-13,4.021283210541038e-11
33540,3.481350072189998e-13,4.056096711262938e-11
33550,-1.569133042609405e-13,4.040405380836844e-11
33560,7.876917237022999e-13,4.119174553207074e-11
33570,2.573264857569018e-13,4.144907201782764e-11
33580,-2.0299755044587897e-13,4.124607446738176e-11
33590,6.132897817306246e-13,4.185936424911238e-11
33600,5.65901071548687e-13,4.242526532066107e-11
33610,1.0013046436993197e-12,4.342656996436039e-11
33620,-1.0203177783578138e-13,4.332453818652461e-11
33630,-6.087844049079058e-13,4.2715753781616706e-11
33640,-7.143122298624371e-13,4.2001441551754266e-11
33650,-8.596206515059543e-13,4.114182090024831e-11
33660,-8.021756778223274e-13,4.033964522242598e-11
33670,-9.095487537637033e-13,3.9430096468662276e-11
33680,-7.059604834010688e-13,3.8724135985261205e-11
33690,-4.27112455283932e-13,3.8297023529977275e-11
33700,-5.279123632316599e-13,3.7769111166745614e-11
33710,3.116273944399103e-13,3.8080738561185525e-11
33720,6.374177407208105e-13,3.8718156301906336e-11
33730,5.983235255980695e-13,3.9316479827504405e-11
33740,3.5242881563593234e-13,3.966890864314034e-11
33750,-9.486069530697545e-13,3.872030169007058e-11
33760,-1.5996943675580955e-13,3.8560332253314774e-11
33770,-9.326823780239465e-13,3.762764987529083e-11
33780,9.285905852449232e-13,3.8556240460535754e-11
33790,1.157247704829578e-12,3.971348816536533e-11
33800,-1.7816504255807364e-13,3.9535323122807255e-11
33810,-4.511090369651467e-13,3.908421408584211e-11
33820,-5.925364514508217e-14,3.9024960440697026e-11
33830,5.520323348612358e-13,3.9576992775558263e-11
33840,2.556314598388471e-13,3.983262423539711e-11
33850,-7.707526793956311e-13,3.906187155600148e-11
33860,-5.422245103926773e-13,3.85196470456088e-11
33870,-1.0708706201279795e-12,3.744877642548082e-11
33880,-3.6322582073566813e-13,3.7085550604745155e-11
33890,1.5209897964947516e-13,3.723764958439463e-11
33900,4.592024947216622e-13,3.769685207911629e-11
33910,-1.8414605940286826e-12,3.585539148508761e-11
33920,-1.8073810176622047e-12,3.404801046742541e-11
33930,-1.6652792313771852e-12,3.238273123604822e-11
33940,-5.086840504066807e-13,3.187404718564154e-11
33950,-3.348755761673505e-13,3.1539171609474186e-11
33960,-1.8103533532459296e-12,2.9728818256228255e-11
33970,-2.060300931491335e-12,2.766851732473692e-11
33980,-2.2474450798608474e-12,2.5421072244876073e-11
33990,-1.1536043553669136e-12,2.426746788950916e-11
34000,-2.387600125184107e-12,2.1879867764325052e-11
34010,-4.200882462151985e-13,2.1459779518109854e-11
34020,-1.9220600149152486e-12,1.9537719503194607e-11
34030,-1.1945257055880755e-12,1.834319379760653e-11
34040,-1.3006846992004326e-12,1.7042509098406098e-11
34050,-2.14728673058541e-12,1.4895222367820687e-11
34060,-2.0498200158299366e-12,1.284540235199075e-11
34070,-2.577170879666264e-12,1.0268231472324486e-11
34080,-2.4117937076054575e-12,7.856437764719029e-12
34090,-1.062484680064064e-12,6.793953084654965e-12
34100,-7.125901837553162e-14,6.722694066279434e-12
34110,-1.9141198043459207e-12,4.808574261933513e-12
34120,-1.6431550383338275e-12,3.165419223599686e-12
34130,-1.9822138593457863e-12,1.1832053642538995e-12
34140,-1.5490741512060463e-12,-3.6586878695214677e-13
34150,-1.8219180898861056e-12,-2.1877868768382523e-12
34160,-8.531986832230046e-13,-3.040985560061257e-12
34170,-1.4685826874096375e-12,-4.509568247470894e-12
34180,-1.761736651886681e-12,-6.271304899357575e-12
34190,-1.6334464482149209e-12,-7.904751347572496e-12
34200,-6.473303317739026e-13,-8.552081679346399e-12
34210,-1.1876304246685792e-13,-8.670844721813257e-12
34220,-1.7667505863283274e-12,-1.0437595308141585e-11
34230,-1.7993618054769124e-12,-1.2236957113618497e-11
34240,-1.410315533280978e-12,-1.3647272646899475e-11
34250,-7.30850643334621e-13,-1.4378123290234096e-11
34260,4.4764830114105597e-13,-1.393047498909304e-11
34270,7.54839722650245e-13,-1.3175635266442795e-11
34280,-9.693750989020872e-13,-1.4145010365344883e-11
34290,-6.43704135958419e-13,-1.4788714501303303e-11
34300,-5.753605038629734e-13,-1.5364075005166275e-11
34310,7.446074265244207e-13,-1.4619467578641854e-11
34320,4.434222637140256e-13,-1.4176045314927828e-11
34330,5.844019523392316e-13,-1.3591643362588596e-11
34340,7.908655082048233e-14,-1.3512556811768112e-11
34350,8.628334109091821e-13,-1.264972340085893e-11
34360,1.1229215604247276e-12,-1.1526801840434202e-11
34370,2.1011397247833932e-13,-1.1316687867955863e-11
34380,3.405519578674139e-13,-1.097613591008845e-11
34390,-2.8834910471765944e-13,-1.1264485014806109e-11
34400,-7.303726547824769e-13,-1.1994857669588587e-11
34410,-8.981194392974878e-13,-1.2892977108886075e-11
34420,-6.50517366962384e-13,-1.3543494475848459e-11
34430,-7.420792820394862e-13,-1.4285573757887945e-11
34440,-8.860827701084949e-13,-1.517165652799644e-11
34450,-1.3030965072645422e-12,-1.647475303526098e-11
34460,-6.063708235407999e-13,-1.7081123858801782e-11
34470,-1.4137769757031069e-12,-1.849490083450489e-11
34480,-7.526131941930422e-13,-1.9247514028697934e-11
34490,-2.3236700060491467e-12,-2.157118403474708e-11
34500,-2.0674353308828553e-12,-2.3638619365629934e-11
34510,-2.9445949918494563e-12,-2.658321435747939e-11
34520,-2.52703614284601e-12,-2.91102505003254e-11
34530,-2.0647355584880817e-12,-3.117498605881348e-11
34540,-1.2063617983213375e-12,-3.238134785713482e-11
34550,-1.3129212184517967e-12,-3.369426907558661e-11
34560,-1.4043509373690463e-12,-3.5098620012955657e-11
34570,-1.4621463331534616e-12,-3.6560766346109116e-11
34580,-1.1267072803934484e-12,-3.7687473626502566e-11
34590,-7.146671829200389e-13,-3.840214080942261e-11
34600,-1.2029891987061205e-12,-3.960513000812873e-11
34610,8.202456877115515e-13,-3.8784884320417176e-11
34620,-9.032746088082872e-14,-3.8875211781298e-11
34630,-8.532759613173607e-13,-3.972848774261537e-11
34640,-3.3612210611828127e-13,-4.006460984873365e-11
34650,4.372021349882267e-14,-4.002088963523483e-11
34660,-1.8431375862834462e-13,-4.020520339386317e-11
34670,1.2805678118209387e-13,-4.007714661268108e-11
34680,1.0973546279948583e-12,-3.897979198468622e-11
34690,1.4426906302610031e-13,-3.883552292166012e-11
34700,-2.3648782951152444e-13,-3.907201075117164e-11
34710,1.0853232066245449e-12,-3.7986687544547095e-11
34720,1.4834374786323538e-12,-3.650325006591474e-11
34730,4.3687189930929603e-13,-3.606637816660544e-11
34740,8.682813960411294e-13,-3.519809677056431e-11
34750,1.7112903911394286e-12,-3.348680637942488e-11
34760,1.9273515281085693e-12,-3.155945485131631e-11
34770,8.818180892791985e-13,-3.067763676203711e-11
34780,-7.521393298287217e-13,-3.1429776091865834e-11
34790,2.0972354585773385e-12,-2.93325406332885e-11
34800,1.827669905094189e-12,-2.7504870728194308e-11
34810,1.139908973898913e-12,-2.6364961754295397e-11
34820,-8.110262886137546e-14,-2.6446064383156773e-11
34830,-1.7084295521359322e-12,-2.8154493935292705e-11
34840,1.4453816193185764e-12,-2.670911231597413e-11
34850,9.740089138843578e-13,-2.5735103402089772e-11
34860,2.186792847641604e-12,-2.3548310554448168e-11
34870,6.988693248346244e-13,-2.2849441229613542e-11
34880,1.45450539009061e-12,-2.139493583952293e-11
34890,6.13047547488614e-13,-2.0781888292034318e-11
34900,7.934097482328936e-13,-1.9988478543801424e-11
34910,-9.493048820147327e-13,-2.0937783425816156e-11
34920,2.22748141870245e-12,-1.8710302007113707e-11
34930,1.2989309520056114e-12,-1.7411371055108095e-11
34940,2.7533215273890308e-12,-1.4658049527719064e-11
34950,2.364579735586431e-12,-1.2293469792132634e-11
34960,2.3838383660569707e-12,-9.909631426075662e-12
34970,2.252253963296705e-12,-7.657377462778957e-12
34980,1.963436984387597e-12,-5.693940478391361e-12
34990,2.117406956785369e-12,-3.576533521605992e-12
35000,1.1195923638064803e-12,-2.4569411577995115e-12
35010,1.8454383618453828e-12,-6.115027959541287e-13
35020,9.182366326451435e-13,3.067338366910148e-13
35030,1.2318070353586698e-12,1.5385408720496846e-12
35040,-1.0561488959495886e-12,4.823919761000959e-13
35050,-2.0001179509232622e-14,4.623907965908633e-13
35060,4.753539020279688e-13,9.37744698618832e-13
35070,1.2579311713009928e-12,2.195675869919825e-12
35080,1.1058604992548732e-12,3.301536369174698e-12
35090,-8.940114176883827e-13,2.4075249514863154e-12
35100,-1.7678285134690268e-13,2.2307421001394125e-12
35110,1.2774783748297652e-12,3.5082204749691775e-12
35120,1.211754717929511e-12,4.719975192898689e-12
35130,2.9715147690404127e-13,5.01712666980273e-12
35140,1.7972784400829093e-13,5.196854513811021e-12
35150,3.640665221577567e-13,5.5609210359687775e-12
35160,5.518385369129485e-13,6.112759572881726e-12
35170,4.176765119079917e-13,6.530436084789718e-12
35180,7.133489394863191e-13,7.2437850242760366e-12
35190,-1.331503399402881e-12,5.9122816248731555e-12
35200,-2.12405339785981e-13,5.699876285087174e-12
35210,-1.3835322280831002e-12,4.316344057004074e-12
35220,-1.9846997880190442e-12,2.3316442689850297e-12
35230,-1.85477182539911e-12,4.768724435859199e-13
35240,-1.8144598071018054e-12,-1.3375873635158855e-12
35250,-1.5892996044762458e-12,-2.9268869679921312e-12
35260,-1.5570740624222461e-12,-4.483961030414377e-12
35270,-8.509090053522513e-13,-5.334870035766628e-12
35280,-5.675012010428892e-13,-5.902371236809518e-12
35290,-5.897307622346999e-13,-6.492101999044218e-12
35300,-9.972475418602407e-13,-7.489349540904458e-12
35310,-2.4601811434323327e-13,-7.735367655247692e-12
35320,-7.505533848717792e-13,-8.485921040119472e-12
35330,-1.3801672788125708e-13,-8.62393776800073e-12
35340,-3.3770979718397116e-13,-8.961647565184702e-12
35350,7.791115001875011e-13,-8.182536064997201e-12
35360,-1.0554024298588685e-12,-9.23793849485607e-12
35370,5.874886389494381e-14,-9.179189630961126e-12
35380,-1.0036500062670599e-12,-1.0182839637228186e-11
35390,6.129323256104458e-13,-9.569907311617741e-12
35400,-3.394071211023472e-13,-9.909314432720088e-12
35410,-3.5324635390183124e-13,-1.026256078662192e-11
35420,-3.032549260008663e-13,-1.0565815712622786e-11
35430,-7.573226317838523e-13,-1.1323138344406639e-11
35440,1.2596434005960926e-13,-1.1197174004347029e-11
35450,-3.969123639899644e-13,-1.1594086368336994e-11
35460,-5.652965129149939e-13,-1.2159382881251988e-11
35470,3.138870102331601e-13,-1.1845495871018828e-11
35480,-5.417442237788235e-13,-1.2387240094797651e-11
35490,1.4130788570247663e-12,-1.0974161237772884e-11
35500,1.5204238160528412e-12,-9.453737421720043e-12
35510,-1.0249417194294718e-12,-1.0478679141149515e-11
35520,-7.12141988847021e-13,-1.1190821129996536e-11
35530,2.3748451691713875e-12,-8.815975960825148e-12
35540,2.2670480052233283e-12,-6.54892795560182e-12
35550,1.4295175037863814e-12,-5.119410451815438e-12
35560,-6.656921394157202e-13,-5.785102591231159e-12
35570,-1.2232601416793236e-12,-7.008362732910483e-12
35580,-1.4032038590627173e-12,-8.4115665919732e-12
35590,-1.9679742133864522e-12,-1.0379540805359653e-11
35600,6.445889417152145e-13,-9.734951863644438e-12
35610,-1.1063137003230826e-12,-1.0841265563967522e-11
35620,4.184971777720996e-13,-1.0422768386195422e-11
35630,1.224178371433306e-12,-9.198590014762116e-12
35640,1.4846875320034838e-12,-7.713902482758631e-12
35650,5.803861208860707e-13,-7.13351636187256e-12
35660,-7.721654976733732e-13,-7.905681859545933e-12
35670,1.7144349295602193e-12,-6.191246929985713e-12
35680,1.8708267450356014e-12,-4.320420184950112e-12
35690,1.931184893367078e-12,-2.3892352915830343e-12
35700,-6.781544271936047e-13,-3.067389718776639e-12
35710,1.06126458772912e-12,-2.0061251310475187e-12
35720,8.448771908127106e-13,-1.1612479402348083e-12
35730,1.8758122194393485e-12,7.145642792045403e-13
35740,8.679588373460764e-13,1.5825231165506166e-12
35750,-1.3717864060034835e-12,2.107367105471331e-13
35760,2.636163400362611e-13,4.743530505833942e-13
35770,9.789448857826245e-13,1.4532979363660187e-12
35780,1.3233178415189332e-12,2.776615777884952e-12
35790,1.1286914842669526e-12,3.905307262151905e-12
35800,3.703085030677959e-13,4.275615765219701e-12
35810,-2.5008081807751776e-13,4.025534947142184e-12
35820,4.8787525202502056e-14,4.074322472344686e-12
35830,1.097301991382457e-12,5.171624463727143e-12
35840,8.40104705831621e-13,6.011729169558764e-12
35850,-9.504847397132862e-13,5.061244429845478e-12
35860,-1.0860211322760686e-12,3.97522329756941e-12
35870,-1.173444852114197e-12,2.801778445455213e-12
35880,7.014536560158644e-13,3.5032321014710775e-12
35890,4.1564998452776597e-13,3.918882085998843e-12
35900,-3.791914858320654e-13,3.5396906001667776e-12
35910,-6.837203484505797e-13,2.855970251716198e-12
35920,-5.069623495316498e-13,2.349007902184548e-12
35930,-7.137192779377639e-13,1.6352886242467842e-12
35940,1.967427320408003e-13,1.8320313562875846e-12
35950,4.0332616752432535e-13,2.23535752381191e-12
35960,5.723985429013659e-13,2.807756066713276e-12
35970,-1.5261509156540217e-13,2.6551409751478736e-12
35980,-8.392673116123292e-13,1.8158736635355444e-12
35990,5.741235708412909e-13,2.3899972343768355e-12
36000,3.1571461781625235e-13,2.7057118521930877e-12
36010,-7.368614770576314e-13,1.9688503751354563e-12
36020,4.193486573519156e-13,2.388199032487372e-12
36030,8.575079754778568e-14,2.4739498300351577e-12
36040,3.4756363727268403e-13,2.8215134673078416e-12
36050,4.971055756724243e-14,2.871224024875084e-12
36060,3.2228529453556697e-13,3.1935093194106507e-12
36070,4.3451032794194814e-14,3.2369603522048457e-12
36080,2.3555496349138634e-13,3.472515315696232e-12
36090,-7.006351311684967e-13,2.771880184527735e-12
36100,-2.886598029568605e-13,2.4832203815708746e-12
36110,2.2621557350940346e-13,2.709435955080278e-12
36120,1.7679241274992404e-13,2.8862283678302018e-12
36130,3.2024148500121097e-13,3.2064698528314127e-12
36140,7.338840963038883e-13,3.940353949135301e-12
36150,1.4697735463368197e-12,5.410127495472121e-12
36160,1.1290949681444459e-12,6.539222463616567e-12
36170,1.872189228347928e-12,8.411411691964495e-12
36180,-4.93238479743288e-13,7.918173212221206e-12
36190,-1.5902802075390466e-13,7.759145191467301e-12
36200,1.7691272235056414e-12,9.528272414972943e-12
36210,1.581172120069097e-12,1.110944453504204e-11
36220,6.807267280279809e-13,1.1790171263070022e-11
36230,-9.604293053540483e-13,1.0829741957715974e-11
36240,5.002295872287035e-13,1.1329971544944677e-11
36250,4.1987151582124307e-13,1.174984306076592e-11
36260,1.9755882813455903e-12,1.372543134211151e-11
36270,1.0456717601546766e-13,1.3829998518126978e-11
36280,2.0010597240726835e-12,1.583105824219966e-11
36290,1.5975841706244356e-12,1.7428642412824097e-11
36300,1.085121058523208e-12,1.8513763471347304e-11
36310,5.998693446757678e-13,1.9113632816023073e-11
36320,1.5710813521439243e-12,2.0684714168166995e-11
36330,1.6242414074616223e-12,2.230895557562862e-11
36340,9.679646188382408e-13,2.327692019446686e-11
36350,-5.409752564309336e-13,2.273594493803593e-11
36360,-1.4797007451411208e-12,2.125624419289481e-11
36370,-1.6605056206053676e-12,1.959573857228944e-11
36380,1.7485284157154347e-12,2.1344266988004875e-11
36390,-1.4781855604772373e-12,1.9866081427527638e-11
36400,6.725809257345958e-13,2.0538662353262235e-11
36410,1.3276467178925389e-12,2.1866309071154774e-11
36420,1.5277885471229857e-12,2.339409761827776e-11
36430,-4.0686962800041304e-14,2.335341065547772e-11
36440,6.674472837526861e-14,2.342015538385299e-11
36450,2.468468246249324e-12,2.5888623630102312e-11
36460,2.1207580736080457e-12,2.8009381703710358e-11
36470,2.045406416739169e-12,3.005478812044953e-11
36480,1.8898151671116133e-12,3.194460328756114e-11
36490,9.568847325409938e-13,3.2901488020102134e-11
36500,9.631305365326887e-13,3.386461855663482e-11
36510,1.198054541623194e-12,3.506267309825802e-11
36520,1.0460272142960417e-12,3.6108700312554057e-11
36530,2.1640532824595173e-12,3.8272753595013575e-11
36540,1.9541595317894936e-12,4.022691312680307e-11
36550,1.7996903780831396e-12,4.2026603504886204e-11
36560,1.5304325051315323e-12,4.3557036010017736e-11
36570,5.217882618412845e-13,4.407882427185902e-11
36580,-4.854740474885025e-14,4.403027686711017e-11
36590,1.2062428629391262e-12,4.5236519730049295e-11
36600,1.222784251619164e-12,4.645930398166846e-11
36610,1.4870128513707736e-12,4.7946316833039235e-11
36620,1.0397474009135903e-12,4.8986064233952824e-11
36630,4.5389104820262993e-13,4.9439955282155455e-11
36640,1.64197681909583e-12,5.1081932101251285e-11
36650,2.1183205383506176e-12,5.3200252639601903e-11
36660,2.0455305629543637e-12,5.5245783202556265e-11
36670,2.291429569167914e-12,5.753721277172418e-11
36680,2.1608221814711318e-12,5.969803495319531e-11
36690,1.6194107456343886e-12,6.13174456988297e-11
36700,9.19025564674155e-13,6.223647126350386e-11
36710,-1.269034119316184e-13,6.210956785157224e-11
36720,4.984146801815496e-13,6.260798253175378e-11
36730,1.16811246071313e-13,6.27247937778251e-11
36740,4.8988348227033256e-14,6.277378212605213e-11
36750,-3.1624859123625516e-13,6.245753353481587e-11
36760,5.863967762961588e-14,6.25161732124455e-11
36770,-1.5203876769027578e-12,6.099578553554275e-11
36780,-1.3562567446506575e-13,6.086015986107768e-11
36790,-1.1562225768102664e-12,5.97039372842674e-11
36800,-1.9951951134371425e-14,5.968398533313303e-11
36810,-1.2278880090140135e-12,5.845609732411903e-11
36820,-5.472474193308508e-13,5.7908849904788176e-11
36830,-1.2347755828288206e-12,5.667407432195936e-11
36840,-6.916807627122905e-13,5.598239355924707e-11
36850,-3.164925488577369e-13,5.566590101038933e-11
36860,-1.0333205119236629e-12,5.463258049846567e-11
36870,1.1216097782734345e-13,5.4744741476293013e-11
36880,-2.5967844438837333e-13,5.448506303190464e-11
36890,-6.12957348850694e-13,5.3872105683053946e-11
36900,1.2945046993143193e-13,5.4001556152985375e-11
36910,7.867095113101345e-13,5.478826566429551e-11
36920,6.895365866297619e-13,5.547780225092527e-11
36930,-1.43045558574237e-13,5.533475669235103e-11
36940,-2.5260523031679294e-13,5.5082151462034235e-11
36950,-3.557883912737861e-13,5.472636307076045e-11
36960,9.565670617893627e-13,5.568293013254981e-11
36970,7.48180483259088e-13,5.64311106158089e-11
36980,8.797890218339411e-13,5.731089963764284e-11
36990,-1.6604299100388151e-13,5.714485664663896e-11
37000,8.294771189107107e-13,5.797433376554967e-11
37010,8.007958216843068e-13,5.877512958723398e-11
37020,1.265867754302609e-12,6.004099734153659e-11
37030,9.199010249262096e-13,6.096089836646279e-11
37040,9.648240037449328e-13,6.192572237020772e-11
37050,1.1289770333902953e-12,6.305469940359801e-11
37060,9.574499783162875e-13,6.40121493819143e-11
37070,1.0298516459786754e-13,6.411513454651217e-11
37080,-3.269235607165412e-13,6.378821098579563e-11
37090,4.171929021794616e-13,6.42054038879751e-11
37100,4.1406335855029474e-13,6.461946724652539e-11
37110,3.144020965133198e-14,6.465090745617672e-11
37120,1.003908435902334e-13,6.475129829976695e-11
37130,1.0879575158132484e-13,6.486009405134828e-11
37140,6.46665489662184e-14,6.49247606003145e-11
37150,2.3029212058351644e-13,6.515505272089802e-11
37160,-5.181260899118155e-13,6.463692663098621e-11
37170,3.344778577790815e-13,6.497140448876529e-11
37180,-6.756830697995515e-13,6.429572141896573e-11
37190,-3.619049477697638e-13,6.393381647119596e-11
37200,-6.892881664028501e-13,6.324452830479311e-11
37210,-6.449630061492989e-14,6.318003200417818e-11
37220,-4.865381993078878e-13,6.26934938048703e-11
37230,6.334984077998297e-13,6.332699221267012e-11
37240,3.4894468880643646e-13,6.367593690147657e-11
37250,1.5569648562710459e-12,6.523290175774761e-11
37260,-1.3637083584125968e-12,6.386919339933501e-11
37270,-1.3159732725477413e-13,6.373759607208023e-11
37280,-9.07919527534503e-13,6.282967654454573e-11
37290,1.0529553416523165e-12,6.388263188619804e-11
37300,4.684931058502869e-13,6.435112499204833e-11
37310,4.39208058108134e-13,6.479033305015645e-11
37320,3.316984646355692e-13,6.512203151479202e-11
37330,-6.538208829567668e-13,6.446821063183525e-11
37340,-4.934096903855204e-13,6.397480094144974e-11
37350,1.430272779165149e-13,6.411782821936625e-11
37360,1.482295233064713e-12,6.560012345243096e-11
37370,-4.940997363983027e-13,6.510602371603266e-11
37380,1.2690959552034577e-13,6.5232933311553e-11
37390,7.890794739314936e-13,6.60220127854845e-11
37400,1.348855162345415e-12,6.737086794782992e-11
37410,-1.1069630164392339e-12,6.626390493139068e-11
37420,8.415412549353897e-13,6.710544618632607e-11
37430,1.3022985691327843e-12,6.840774475545886e-11
37440,1.903077924807648e-12,7.031082268026651e-11
37450,6.116699099033576e-13,7.092249259016986e-11
37460,3.380308369699077e-13,7.126052342713976e-11
37470,-9.827890249207348e-13,7.027773440221903e-11
37480,1.9862072541664206e-12,7.226394165638544e-11
37490,1.864149219460315e-12,7.412809087584576e-11
37500,1.9185311670052745e-12,7.604662204285103e-11
37510,1.4283847268971508e-12,7.747500676974818e-11
37520,1.2314397930265164e-12,7.87064465627747e-11
37530,-1.661683016419134e-13,7.854027826113279e-11
37540,1.2401961727475958e-12,7.978047443388038e-11
37550,6.281009620955653e-13,8.040857539597596e-11
37560,8.736426881191916e-13,8.128221808409515e-11
37570,-3.232006994871235e-13,8.095901738460802e-11
37580,8.734616222240701e-13,8.183247900683209e-11
37590,1.2041687149845268e-12,8.303664772181662e-11
37600,1.2947588481567934e-12,8.433140656997342e-11
37610,1.037496402222169e-12,8.53689029721956e-11
37620,-2.193535983715099e-13,8.514954937382408e-11
37630,1.2381906146184046e-12,8.638773998844249e-11
37640,1.592990398676809e-12,8.79807303871193e-11
37650,-1.4185709456509544e-12,8.656215944146834e-11
37660,-1.1531456247584256e-12,8.540901381670991e-11
37670,-5.047317928688583e-13,8.490428202384105e-11
37680,1.9781560648744375e-13,8.510209763032849e-11
37690,-5.214721074174683e-13,8.458062552291103e-11
37700,-7.394378428909953e-13,8.384118768002004e-11
37710,-6.6088237490362e-13,8.318030530511642e-11
37720,4.982895863758367e-13,8.367859489149226e-11
37730,9.479885033806999e-14,8.377339374183032e-11
37740,7.893178604237631e-14,8.385232552787269e-11
37750,-9.938504337467862e-14,8.375294048449801e-11
37760,-1.9507561431953022e-13,8.355786487017848e-11
37770,-6.184613229413374e-14,8.349601873788434e-11
37780,-5.2979829829009726e-14,8.344303890805533e-11
37790,-3.83058625504668e-14,8.340473304550486e-11
37800,7.760398066002127e-14,8.348233702616489e-11
37810,-1.5597133030399235e-13,8.33263656958609e-11
37820,-4.3020493750049775e-13,8.28961607583604e-11
37830,5.019583330000289e-14,8.29463565916604e-11
37840,-1.559106308653811e-13,8.279044596079502e-11
37850,-4.596829002109868e-13,8.233076306058404e-11
37860,-4.0167129323421824e-13,8.192909176734982e-11
37870,1.5829291506512307e-13,8.208738468241494e-11
37880,4.929702952802393e-13,8.258035497769518e-11
37890,5.222840804322797e-13,8.310263905812746e-11
37900,-4.3374349635042636e-13,8.266889556177704e-11
37910,1.6368991709269158e-13,8.283258547886973e-11
37920,-1.8467113074037779e-13,8.264791434812936e-11
37930,-1.595289773606755e-13,8.248838537076869e-11
37940,-1.069763483993943e-12,8.141862188677475e-11
37950,-3.3164361912851814e-13,8.108697826764623e-11
37960,1.51240680180198e-13,8.123821894782643e-11
37970,-1.3080800838460065e-12,7.993013886398042e-11
37980,-4.96162273503276e-13,7.943397659047714e-11
37990,4.81473003552934e-13,7.991544959403007e-11
38000,-8.115571638167867e-13,7.910389243021329e-11
38010,2.6698655674694505e-13,7.937087898696024e-11
38020,8.458956168874505e-13,8.021677460384768e-11
38030,7.086051984330523e-13,8.092537980228073e-11
38040,1.2170493951065853e-12,8.214242919738732e-11
38050,-1.1905357375929977e-12,8.095189345979432e-11
38060,-2.773169762127798e-13,8.067457648358154e-11
38070,-7.264945621953362e-13,7.994808192138621e-11
38080,1.385850332375125e-12,8.133393225376133e-11
38090,-1.234277649396928e-12,8.00996546043644e-11
38100,1.5252445291804576e-12,8.162489913354486e-11
38110,1.6010189863118009e-12,8.322591811985666e-11
38120,1.926321128543296e-12,8.515223924839996e-11
38130,2.858638400424331e-13,8.54381030884424e-11
38140,1.4584420661974765e-12,8.689654515463987e-11
38150,-8.283792503998527e-14,8.681370722959989e-11
38160,-5.512428884872567e-13,8.626246434111263e-11
38170,2.3879227837222965e-13,8.650125661948487e-11
38180,-1.4410976546309055e-12,8.506015896485396e-11
38190,5.35590924937314e-13,8.559574988979127e-11
38200,-1.1094184644885915e-12,8.448633142530269e-11
38210,-6.566109762845705e-13,8.382972044901812e-11
38220,1.9475978473563878e-13,8.402448023375376e-11
38230,7.259212663769045e-13,8.475040150013066e-11
38240,6.939590280048407e-13,8.54443605281355e-11
38250,-4.002440871349131e-13,8.504411644100059e-11
38260,9.029539811031609e-14,8.51344118391109e-11
38270,2.535984865215031e-13,8.53880103256324e-11
38280,-3.8294085920883e-14,8.534971623971151e-11
38290,-4.180836085096126e-13,8.49316326312019e-11
38300,-6.809013275778015e-13,8.42507313036241e-11
38310,-8.628786720359429e-13,8.338785263158816e-11
38320,-9.031104201566597e-13,8.24847422114315e-11
38330,-7.465670022916615e-13,8.173817520913983e-11
38340,-5.844738739227545e-13,8.115370133521707e-11
38350,1.271434772723482e-13,8.128084481248942e-11
38360,-1.0405055110002693e-12,8.024033930148916e-11
38370,-1.4270042011263783e-12,7.881333510036278e-11
38380,-1.5587839324612014e-12,7.725455116790159e-11
38390,-1.5353128079691494e-12,7.571923835993244e-11
38400,-9.830554688662387e-13,7.47361828910662e-11
38410,5.999768081443104e-13,7.53361596992105e-11
38420,-5.58802916977516e-13,7.477735678223299e-11
38430,-1.4710037134940995e-12,7.330635306873889e-11
38440,-1.2860459452302801e-12,7.20203071235086e-11
38450,-1.4040603073966607e-12,7.061624681611194e-11
38460,-1.4196545490637425e-12,6.91965922670482e-11
38470,-2.075923714055756e-12,6.712066855299245e-11
38480,-1.8183582103643397e-12,6.530231034262811e-11
38490,-1.105949708941022e-12,6.419636063368709e-11
38500,-2.0599676759290699e-13,6.399036386609419e-11
38510,3.767390107880769e-13,6.436710287688226e-11
38520,-1.015020552236018e-12,6.335208232464624e-11
38530,-1.0896711446785213e-12,6.226241117996772e-11
38540,-1.4247602228594965e-12,6.083765095710823e-11
38550,-1.3321737903413526e-12,5.950547716676688e-11
38560,-1.3879329679620541e-12,5.811754419880483e-11
38570,-1.0277030297796478e-12,5.708984116902518e-11
38580,-1.2217720321347516e-12,5.586806913689043e-11
38590,-1.0302611061831477e-12,5.483780803070728e-11
38600,-7.54992599341499e-13,5.408281543136578e-11
38610,-4.8719335538265e-13,5.359562207598313e-11
38620,-8.746990371670413e-13,5.272092303881609e-11
