frame_no,translation,net_relative_translation
40610,-1.964986635649299e-12,-5.123820351847971e-10
40620,-1.7580196467784223e-12,-5.141400548315756e-10
40630,-2.5613105818623058e-12,-5.167013654134379e-10
40640,-2.0846831460925003e-12,-5.187860485595303e-10
40650,3.252562089204854e-13,-5.184607923506098e-10
40660,-1.0651494080563234e-12,-5.195259417586661e-10
40670,-2.2752529938491154e-12,-5.218011947525152e-10
40680,-2.372619372026631e-12,-5.241738141245418e-10
40690,-8.499308965844533e-13,-5.250237450211262e-10
40700,-2.133604370796706e-12,-5.271573493919229e-10
40710,-2.2737585902825247e-12,-5.294311079822055e-10
40720,-2.5856022322751535e-12,-5.320167102144806e-10
40730,-2.5152525493546154e-12,-5.345319627638353e-10
40740,-2.3879012819370107e-12,-5.369198640457723e-10
40750,-1.010005068629797e-12,-5.379298691144021e-10
40760,-1.7582351599746293e-12,-5.396881042743768e-10
40770,-2.3193806244107733e-12,-5.420074848987876e-10
40780,3.8753473982396476e-13,-5.416199501589636e-10
40790,1.3393398831877526e-13,-5.414860161706448e-10
40800,-1.0051880518420355e-12,-5.424912042224869e-10
40810,-2.980576777802696e-12,-5.454717810002896e-10
40820,-2.4380481314113467e-12,-5.47909829131701e-10
40830,-2.851411819615761e-12,-5.507612409513168e-10
40840,-1.281865849918786e-12,-5.520431068012356e-10
40850,-2.1909811551899294e-12,-5.542340879564256e-10
40860,-1.0441010673437083e-12,-5.552781890237693e-10
40870,-2.003179555011946e-12,-5.572813685787812e-10
40880,-8.527626167615515e-14,-5.573666448404574e-10
40890,-1.197947043150164e-12,-5.585645918836076e-10
40900,1.1198785511606875e-12,-5.574447133324469e-10
40910,1.1033413079652351e-12,-5.563413720244817e-10
40920,1.5089707031233086e-12,-5.548324013213584e-10
40930,2.2908518167800917e-12,-5.525415495045784e-10
40940,-1.8601402840769577e-12,-5.544016897886553e-10
40950,2.4278088170520263e-12,-5.519738809716033e-10
40960,1.877829078621399e-12,-5.500960518929819e-10
40970,2.5253631195752157e-12,-5.475706887734067e-10
40980,2.3173798829197708e-12,-5.452533088904869e-10
40990,1.3230005409887184e-13,-5.451210088363881e-10
41000,9.745133435619497e-13,-5.441464954928262e-10
41010,2.136729201664103e-12,-5.420097662911621e-10
41020,4.826882338559379e-13,-5.415270780573062e-10
41030,-1.35949597464265e-12,-5.428865740319488e-10
41040,-1.4564912659506616e-13,-5.430322231585439e-10
41050,1.2594838713441018e-12,-5.417727392871997e-10
41060,1.8006824340744471e-12,-5.399720568531253e-10
41070,9.318930498343148e-13,-5.39040163803291e-10
41080,1.2719686648842087e-12,-5.377681951384068e-10
41090,8.957414948343576e-13,-5.368724536435724e-10
41100,2.7268702485658253e-14,-5.368451849410868e-10
41110,1.0735500864935591e-12,-5.357716348545932e-10
41120,6.491987221879537e-13,-5.351224361324052e-10
41130,2.815609205357103e-13,-5.348408752118694e-10
41140,-3.280443961495606e-14,-5.348736796514844e-10
41150,7.066913610143303e-14,-5.34803010515383e-10
41160,7.286362057722921e-13,-5.340743743096107e-10
41170,4.440191725967012e-13,-5.33630355137014e-10
41180,8.04533264605711e-13,-5.328258218724082e-10
41190,3.5637475406127525e-15,-5.328222581248676e-10
41200,-6.623198779485826e-13,-5.334845780028162e-10
41210,-2.801259620764416e-13,-5.337647039648926e-10
41220,3.7571568680295425e-13,-5.333889882780897e-10
41230,3.6625270217254426e-13,-5.330227355759171e-10
41240,1.6240804464932265e-13,-5.328603275312678e-10
41250,4.1145374221569136e-13,-5.324488737890521e-10
41260,1.7702322861172714e-13,-5.322718505604403e-10
41270,-3.007757984018568e-13,-5.325726263588422e-10
41280,-7.627972895347917e-13,-5.33335423648377e-10
41290,-9.421035694963007e-13,-5.342775272178732e-10
41300,2.5737100424264946e-13,-5.340201562136306e-10
41310,-1.0455846494834713e-12,-5.35065740863114e-10
41320,-9.150196418253188e-13,-5.359807605049393e-10
41330,-7.719080071075649e-13,-5.367526685120469e-10
41340,4.056142478556875e-13,-5.363470542641912e-10
41350,5.048065528385424e-14,-5.362965736089074e-10
41360,-1.7053300487185515e-13,-5.364671066137792e-10
41370,-5.540502286975048e-13,-5.370211568424766e-10
41380,-2.200070852567485e-13,-5.372411639277333e-10
41390,-6.645657048458869e-13,-5.379057296325793e-10
41400,-7.646431131884459e-13,-5.386703727457677e-10
41410,-1.2175259766584138e-12,-5.398878987224261e-10
41420,-1.0171784792425834e-12,-5.409050772016687e-10
41430,-1.7093678094524287e-12,-5.426144450111211e-10
41440,8.865466895876046e-13,-5.417278983215335e-10
41450,1.8006274758778393e-12,-5.399272708456556e-10
41460,1.859025104086685e-12,-5.38068245741569e-10
41470,-1.5980887576740324e-12,-5.39666334499243e-10
41480,7.818228818142061e-13,-5.388845116174288e-10
41490,-1.7172936809198777e-12,-5.406018052983487e-10
41500,-1.6564839405094714e-12,-5.422582892388582e-10
41510,-2.000832329723599e-12,-5.442591215685817e-10
41520,1.0932026256206316e-12,-5.431659189429611e-10
41530,3.37325708817098e-13,-5.428285932341441e-10
41540,-2.099320840209536e-12,-5.449279140743536e-10
41550,-2.0251380195096687e-12,-5.469530520938633e-10
41560,-3.2909046127314877e-12,-5.502439567065948e-10
41570,-2.771300896016184e-12,-5.53015257602611e-10
41580,-1.7401441251323263e-12,-5.547554017277432e-10
41590,-2.112169069909885e-12,-5.568675707976532e-10
41600,-2.6341770216689197e-12,-5.595017478193221e-10
41610,-2.222130453485784e-12,-5.617238782728078e-10
41620,-1.6264565626487992e-12,-5.633503348354566e-10
41630,-2.545716406505614e-12,-5.658960512419622e-10
41640,3.856181678663189e-13,-5.655104330740959e-10
41650,-1.4520797322444864e-12,-5.669625128063404e-10
41660,3.006151258207038e-13,-5.666618976805197e-10
41670,2.545883395780872e-12,-5.641160142847388e-10
41680,2.681473730320936e-12,-5.614345405544179e-10
41690,2.982397800995752e-12,-5.584521427534221e-10
41700,1.3933954738866158e-12,-5.570587472795355e-10
41710,2.323032182757897e-12,-5.547357150967776e-10
41720,9.668904164612766e-13,-5.537688246803163e-10
41730,1.622054887303502e-12,-5.521467697930128e-10
41740,1.6065772963956446e-12,-5.505401924966172e-10
41750,2.43718118112428e-12,-5.481030113154929e-10
41760,1.8124200873631908e-12,-5.462905912281297e-10
41770,1.1302977052356837e-12,-5.451602935228939e-10
41780,2.0096036007676017e-12,-5.431506899221263e-10
41790,1.1028974938558226e-12,-5.420477924282705e-10
41800,-1.6834340215179648e-13,-5.422161358304223e-10
41810,2.129267646837404e-12,-5.400868681835848e-10
41820,1.864499403489051e-12,-5.382223687800958e-10
41830,-7.918992838065643e-14,-5.383015587084764e-10
41840,-1.8748613355026285e-12,-5.40176420043979e-10
41850,1.058803624538766e-12,-5.391176164194402e-10
41860,2.571535582508089e-12,-5.365460808369321e-10
41870,2.7012265088458252e-12,-5.338448543280863e-10
41880,1.4351972678783934e-12,-5.324096570602078e-10
41890,2.8672481961910297e-12,-5.295424088640168e-10
41900,1.1688119288378049e-12,-5.28373596935179e-10
41910,1.4405123382270708e-12,-5.26933084596952e-10
41920,-7.361330714843671e-13,-5.276692176684363e-10
41930,-1.1101811962500322e-13,-5.277802357880613e-10
41940,-1.354199004578326e-12,-5.291344347926396e-10
41950,8.959446074489558e-13,-5.282384901851907e-10
41960,-2.961526110029293e-13,-5.285346427961936e-10
41970,-2.413734004750158e-13,-5.287760161966686e-10
41980,4.954176728827891e-14,-5.287264744293803e-10
41990,-1.216643901293016e-12,-5.299431183306733e-10
42000,-2.675003849285389e-13,-5.302106187156019e-10
42010,1.3012239487360965e-12,-5.289093947668657e-10
42020,-3.01451865490341e-13,-5.292108466323561e-10
42030,4.232114302914723e-14,-5.29168525489327e-10
42040,-1.195007049084772e-12,-5.303635325384118e-10
42050,5.4168113524524e-13,-5.298218514031665e-10
42060,-9.735417227840567e-13,-5.307953931259506e-10
42070,-8.878439432793497e-14,-5.308841775202785e-10
42080,-1.2391593318708303e-12,-5.321233368521493e-10
42090,-4.551585863497556e-13,-5.32578495438499e-10
42100,-6.110894835732909e-13,-5.331895849220724e-10
42110,1.5498995842795636e-13,-5.330345949636444e-10
42120,-1.0423154110895891e-12,-5.340769103747341e-10
42130,6.871623505356414e-13,-5.333897480241984e-10
42140,4.0140891782390333e-13,-5.329883391063745e-10
42150,1.572673315983119e-13,-5.328310717747762e-10
42160,-1.0622131687172205e-12,-5.338932849434934e-10
42170,-1.479790674485297e-12,-5.353730756179787e-10
42180,-6.692160435541771e-13,-5.360422916615329e-10
42190,-1.0414305462256684e-12,-5.370837222077586e-10
42200,-9.724467296072002e-13,-5.380561689373658e-10
42210,-1.6532001122254693e-12,-5.397093690495913e-10
42220,1.1234059715855576e-13,-5.395970284524327e-10
42230,3.1018828247825444e-13,-5.392868401699545e-10
42240,6.099748668232731e-13,-5.386768653031312e-10
42250,2.4331680290881737e-13,-5.384335485002225e-10
42260,-9.692698715587028e-13,-5.394028183717812e-10
42270,-4.01226620330168e-13,-5.398040449921113e-10
42280,-8.570356470524368e-13,-5.406610806391638e-10
42290,-3.458982978582267e-13,-5.41006978937022e-10
42300,7.132503697979792e-13,-5.40293728567224e-10
42310,-8.616940551624215e-13,-5.411554226223864e-10
42320,-1.0436587514606225e-12,-5.42199081373847e-10
42330,1.838137687851801e-12,-5.403609436859952e-10
42340,2.1880776440139487e-12,-5.381728660419813e-10
42350,1.8886411000084456e-12,-5.362842249419728e-10
42360,2.039202708866761e-12,-5.34245022233106e-10
42370,2.3812880367180343e-12,-5.31863734196388e-10
42380,2.0859849008655314e-12,-5.297777492955224e-10
42390,1.6566176193477841e-12,-5.281211316761747e-10
42400,2.0707452912556867e-12,-5.26050386384919e-10
42410,2.2330499804079316e-12,-5.238173364045111e-10
42420,7.474565602775718e-13,-5.230698798442335e-10
42430,1.738520393188304e-12,-5.213313594510453e-10
42440,2.9363214461090524e-12,-5.183950380049362e-10
42450,2.5984995218601472e-12,-5.157965384830761e-10
42460,2.1222102055907395e-12,-5.136743282774853e-10
42470,2.857402774732001e-12,-5.108169255027533e-10
42480,3.4431192585149592e-12,-5.073738062442383e-10
42490,3.1577910849011587e-12,-5.042160151593372e-10
42500,1.840389857769837e-12,-5.023756253015673e-10
42510,2.523250221433098e-12,-4.998523750801343e-10
42520,2.558771853282241e-12,-4.97293603226852e-10
42530,2.8753110569189385e-12,-4.94418292169933e-10
42540,2.3763296577661254e-12,-4.920419625121669e-10
42550,3.038763109139456e-12,-4.890031994030274e-10
42560,2.5276438544208617e-12,-4.864755555486066e-10
42570,2.2430547907119013e-12,-4.842325007578947e-10
42580,2.601250756423263e-12,-4.816312500014715e-10
42590,2.848861408155157e-12,-4.787823885933163e-10
42600,2.8416444636683528e-12,-4.759407441296479e-10
42610,3.192309574261448e-12,-4.727484345553865e-10
42620,1.2219764558829946e-13,-4.726262369097981e-10
42630,6.271061793248401e-13,-4.719991307304734e-10
42640,2.012021730944161e-12,-4.699871089995292e-10
42650,1.4659055861262893e-12,-4.685212034134029e-10
42660,1.7749328390427644e-12,-4.667462705743601e-10
42670,6.69532409951342e-13,-4.660767381644087e-10
42680,1.1599942842020313e-12,-4.649167438802067e-10
42690,7.272738061432034e-13,-4.6418947007406347e-10
42700,6.10735301866984e-13,-4.635787347721965e-10
42710,-1.1522819619839925e-13,-4.636939629683949e-10
42720,-1.9956272144106922e-13,-4.63893525689836e-10
42730,1.0801457101448393e-14,-4.6388272423273456e-10
42740,9.443785676747604e-13,-4.629383456650598e-10
42750,2.1074474633574247e-13,-4.6272760091872404e-10
42760,-9.40144581613154e-15,-4.6273700236454016e-10
42770,5.83788023970942e-14,-4.626786235621431e-10
42780,1.1793076450707491e-13,-4.62560692797636e-10
42790,6.65346818712635e-13,-4.6189534597892335e-10
42800,8.813106869594212e-13,-4.610140352919639e-10
42810,-8.096526820103514e-13,-4.618236879739743e-10
42820,9.35029503826591e-13,-4.608886584701477e-10
42830,1.0411216781755295e-12,-4.5984753679197213e-10
42840,1.0501222980392666e-12,-4.587974144939329e-10
42850,-3.960309138364953e-13,-4.5919344540776937e-10
42860,1.1956538431535164e-12,-4.5799779156461585e-10
42870,-1.2065752450550591e-12,-4.5920436680967093e-10
42880,-1.9469143738986986e-12,-4.6115128118356964e-10
42890,-1.5912597242569623e-12,-4.6274254090782663e-10
42900,-1.3224038999530126e-12,-4.640649448077796e-10
42910,-1.121420319489218e-12,-4.6518636512726883e-10
42920,-8.291378801213538e-13,-4.660155030073902e-10
42930,-1.1354229157794954e-12,-4.671509259231697e-10
42940,-2.081081773768213e-13,-4.673590341005465e-10
42950,-1.5266744283191775e-13,-4.675117015433784e-10
42960,1.4373428981686466e-12,-4.660743586452098e-10
42970,-1.4870132978419926e-12,-4.675613719430518e-10
42980,-1.8608096167295257e-12,-4.694221815597813e-10
42990,-2.2172076490774354e-12,-4.716393892088587e-10
43000,-8.488911754074652e-13,-4.724882803842662e-10
43010,-2.2367782148410817e-12,-4.747250585991073e-10
43020,-1.5936794799187827e-12,-4.763187380790261e-10
43030,-1.6037010637686026e-12,-4.779224391427946e-10
43040,-9.282289459211942e-13,-4.788506680887158e-10
43050,-2.2281864079844715e-12,-4.810788544967002e-10
43060,-2.6056268489465344e-13,-4.813394171815949e-10
43070,-1.1274151256777383e-12,-4.824668323072726e-10
43080,1.0991127156918926e-12,-4.813677195915808e-10
43090,1.6560924678176674e-12,-4.797116271237631e-10
43100,-1.1590284170478667e-12,-4.808706555408109e-10
43110,-1.246956665808373e-12,-4.821176122066194e-10
43120,-1.1462781763798629e-12,-4.832638903829992e-10
43130,-4.645074971301046e-13,-4.837283978801293e-10
43140,-2.9844934119287184e-13,-4.840268472213221e-10
43150,6.662843662779611e-13,-4.833605628550442e-10
43160,-1.3183184342852505e-12,-4.846788812893294e-10
43170,-9.300956781233687e-13,-4.856089769674528e-10
43180,-9.407786946361185e-13,-4.86549755662089e-10
43190,-3.475553204926978e-14,-4.865845111941382e-10
43200,-5.394800477523484e-13,-4.871239912418906e-10
43210,-1.9232659147814593e-13,-4.873163178333687e-10
43220,-2.2261582680383813e-13,-4.875389336601725e-10
43230,-1.8460445666562477e-13,-4.877235381168381e-10
43240,-9.221959335090813e-13,-4.886457340503472e-10
43250,-1.012829175979376e-12,-4.896585632263266e-10
43260,-4.0933279593364174e-13,-4.900678960222603e-10
43270,7.259987426967379e-14,-4.899952961479906e-10
43280,1.672096333980598e-13,-4.898280865145925e-10
43290,-1.046587360251308e-12,-4.908746738748438e-10
43300,-4.894823295137987e-13,-4.913641562043577e-10
43310,-1.1087784060407889e-12,-4.924729346103984e-10
43320,-1.0719900648019572e-12,-4.935449246752005e-10
43330,-9.9355676633302e-13,-4.945384814415334e-10
43340,-2.1801249657910183e-13,-4.947564939381125e-10
43350,8.995978127126035e-13,-4.938568961253999e-10
43360,3.3740250723893264e-14,-4.93823155874676e-10
43370,-4.0266604581990743e-13,-4.94225821920496e-10
43380,-1.3922181843342496e-12,-4.956180401048302e-10
43390,-6.675026618670499e-13,-4.962855427666973e-10
43400,-4.2240755824922114e-13,-4.967079503249465e-10
43410,-1.0667762433507618e-12,-4.977747265682973e-10
43420,-1.4772049566682348e-12,-4.992519315249656e-10
43430,-1.0568955200666113e-12,-5.003088270450322e-10
43440,-6.383932221572224e-13,-5.009472202671894e-10
43450,-8.054533631046712e-13,-5.01752673630294e-10
43460,-5.083276356731747e-13,-5.022610012659672e-10
43470,4.952824721135223e-13,-5.017657187938537e-10
43480,-3.980184879527156e-13,-5.021637372818064e-10
43490,-1.1094993571775927e-12,-5.03273236638984e-10
43500,-1.298421879930018e-12,-5.045716585189141e-10
43510,-1.0747109766235816e-12,-5.056463694955377e-10
43520,-8.377079618237425e-13,-5.064840774573614e-10
43530,1.917131802467601e-12,-5.045669456548939e-10
43540,7.328818720522464e-13,-5.038340637828416e-10
43550,-2.100341566120152e-12,-5.059344053489618e-10
43560,-2.299239444821496e-12,-5.082336447937833e-10
43570,-2.0594114256210212e-12,-5.102930562194043e-10
43580,7.636175922382603e-13,-5.095294386271661e-10
43590,4.803384872805028e-13,-5.090491001398856e-10
43600,-1.8002875841337845e-12,-5.108493877240194e-10
43610,-1.9438583597756577e-12,-5.12793246083795e-10
43620,7.693840800714287e-13,-5.120238620037236e-10
43630,-9.968433783506362e-13,-5.130207053820743e-10
43640,-2.3454466573504598e-12,-5.153661520394247e-10
43650,-2.258084395281565e-12,-5.176242364347063e-10
43660,-1.6741321051082442e-12,-5.192983685398145e-10
43670,-1.0218581318065829e-12,-5.203202266716211e-10
43680,-2.425719948576514e-12,-5.227459466201975e-10
43690,-2.1860452430489687e-12,-5.249319918632465e-10
43700,-1.483398179078317e-12,-5.264153900423248e-10
43710,-1.6556645088023296e-12,-5.280710545511272e-10
43720,-2.479152335310253e-12,-5.305502068864375e-10
43730,-1.938439026908387e-12,-5.324886459133459e-10
43740,-2.2276311240897416e-12,-5.347162770374356e-10
43750,-1.5909396649335953e-12,-5.363072167023692e-10
43760,-2.281496528294822e-12,-5.38588713230664e-10
43770,-2.051641659773968e-12,-5.40640354890438e-10
43780,-1.3788611991463584e-12,-5.420192160895844e-10
43790,-1.4280538386256455e-12,-5.434472699282101e-10
43800,-2.3468907141507547e-12,-5.457941606423608e-10
43810,-2.142496192386005e-12,-5.479366568347468e-10
43820,-1.6816900475385483e-12,-5.496183468822853e-10
43830,1.3628325734443742e-12,-5.48255514308841e-10
43840,-1.2009517700728545e-12,-5.494564660789139e-10
43850,-2.113956666743038e-12,-5.515704227456569e-10
43860,-1.605136288002785e-12,-5.531755590336597e-10
43870,-1.0305098207264163e-13,-5.532786100157323e-10
43880,-7.485916879753897e-13,-5.540272017037078e-10
43890,-1.5012593482914338e-12,-5.555284610519992e-10
43900,-1.7183725361871377e-12,-5.572468335881863e-10
43910,-1.0329085572354836e-12,-5.582797421454218e-10
43920,1.1913658936238964e-13,-5.581606055560594e-10
43930,-1.4326286229077786e-13,-5.583038684183502e-10
43940,-9.199572402423195e-13,-5.592238256585926e-10
43950,-9.606954350236976e-13,-5.601845210936162e-10
43960,-1.2171772050087386e-13,-5.603062388141171e-10
43970,-1.1610508621123866e-13,-5.604223439003283e-10
43980,-7.998666679176532e-13,-5.61222210568246e-10
43990,1.2613880873621628e-13,-5.610960717595098e-10
44000,-3.4561057674575065e-14,-5.611306328171843e-10
44010,-3.668715991463197e-13,-5.614975044163306e-10
44020,-4.383276407765362e-13,-5.619358320571072e-10
44030,-4.577960980037651e-13,-5.62393628155111e-10
44040,-5.406807973642597e-13,-5.629343089524752e-10
44050,5.069038143414646e-13,-5.624274051381338e-10
44060,5.641544994512712e-13,-5.618632506386826e-10
44070,-2.946324107946962e-14,-5.61892713879762e-10
44080,-7.512888452928321e-13,-5.626440027250549e-10
44090,-4.886249352639749e-13,-5.631326276603188e-10
44100,5.871646600858539e-13,-5.62545463000233e-10
44110,-1.7335649730317886e-13,-5.627188194975362e-10
44120,-9.115313576124772e-13,-5.636303508551487e-10
44130,-5.910603786123102e-13,-5.64221411233761e-10
44140,1.1856171427073806e-13,-5.641028495194903e-10
44150,3.8765134825800336e-13,-5.637151981712323e-10
